,competition_group,electric_utility,gas_utility,building_type,time,total_stock,total_below_baseline_stock,total_baseline_stock,total_efficient_stock,total_top10_stock,adoption_flow_below_baseline_rob,adoption_flow_baseline_rob,adoption_flow_efficient_rob,adoption_flow_top10_rob,adoption_flow_below_baseline_ret_er,adoption_flow_baseline_ret_er,adoption_flow_efficient_ret_er,adoption_flow_top10_ret_er,adoption_flow_below_baseline_nc,adoption_flow_baseline_nc,adoption_flow_efficient_nc,adoption_flow_top10_nc,adoption_flow_below_baseline_demo,adoption_flow_baseline_demo,adoption_flow_efficient_demo,adoption_flow_top10_demo,adoption_flow_below_baseline_reno,adoption_flow_baseline_reno,adoption_flow_efficient_reno,adoption_flow_top10_reno
0,refrigeration,test_utility_1,test_utility_1,single_family,0,125000.0,0.0,25000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,refrigeration,test_utility_1,test_utility_1,single_family,1,125000.0,0.0,17500.0,98834.12167825544,8665.878321744553,0.0,0.0,6411.110319364247,6088.889680635753,0.0,0.0,2423.0113588912,2576.9886411088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,refrigeration,test_utility_1,test_utility_1,single_family,2,125000.0,0.0,13125.0,96118.50306499028,15756.49693500973,0.0,0.0,5769.999287427822,5480.000712572178,0.0,0.0,1514.382099307,1610.617900693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,refrigeration,test_utility_1,test_utility_1,single_family,3,125000.0,0.0,10000.0,92779.45251589548,22220.54748410452,0.0,0.0,5449.44377145961,5175.55622854039,0.0,0.0,1211.5056794456,1288.4943205544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,refrigeration,test_utility_1,test_utility_1,single_family,4,125000.0,0.0,7343.75,89204.40510385123,28451.844896148767,0.0,0.0,5289.166013475504,5023.333986524496,0.0,0.0,1135.78657448025,1207.96342551975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,refrigeration,test_utility_1,test_utility_1,single_family,5,125000.0,0.0,4843.75,85549.21881281494,34607.031187185064,0.0,0.0,5209.02713448345,4947.22286551655,0.0,0.0,1135.78657448025,1207.96342551975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,refrigeration,test_utility_1,test_utility_1,single_family,6,125000.0,0.0,2343.75,81894.03252177863,40762.21747822136,0.0,0.0,5209.02713448345,4947.22286551655,0.0,0.0,1135.78657448025,1207.96342551975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,refrigeration,test_utility_1,test_utility_1,single_family,7,125000.0,0.0,1093.75,77633.09339101953,46273.15660898046,0.0,0.0,5209.02713448345,4947.22286551655,0.0,0.0,530.03373475745,563.71626524255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,refrigeration,test_utility_1,test_utility_1,single_family,8,125000.0,0.0,468.75,73069.27784039904,51461.97215960096,0.0,0.0,5209.02713448345,4947.22286551655,0.0,0.0,227.15731489605,241.59268510395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,refrigeration,test_utility_1,test_utility_1,single_family,9,125000.00000000001,0.0,156.25,68354.02407984785,56489.72592015217,0.0,0.0,5209.02713448345,4947.22286551655,0.0,0.0,75.71910496535,80.53089503465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,refrigeration,test_utility_1,test_utility_1,single_family,10,125000.0,0.0,0.0,63563.051214331295,61436.94878566871,0.0,0.0,5209.02713448345,4947.22286551655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,refrigeration,test_utility_1,test_utility_1,single_family,11,125000.0,0.0,0.0,63704.48398318578,61295.51601681422,0.0,0.0,8975.554447109946,8524.445552890054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,refrigeration,test_utility_1,test_utility_1,single_family,12,125000.0,0.0,0.0,63792.879463719844,61207.120536280156,0.0,0.0,7372.7768672688835,7002.2231327311165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,refrigeration,test_utility_1,test_utility_1,single_family,13,125000.0,0.0,0.0,63863.595848147095,61136.404151852905,0.0,0.0,6731.665835332459,6393.334164667541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,refrigeration,test_utility_1,test_utility_1,single_family,14,125000.0,0.0,0.0,63929.89245854764,61070.10754145236,0.0,0.0,6491.2491983562995,6165.0008016437005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,refrigeration,test_utility_1,test_utility_1,single_family,15,125000.0,0.0,0.0,63996.18906894819,61003.81093105181,0.0,0.0,6411.110319364247,6088.889680635753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,refrigeration,test_utility_1,test_utility_1,single_family,16,125000.0,0.0,0.0,64062.485679348734,60937.514320651266,0.0,0.0,6411.110319364247,6088.889680635753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,refrigeration,test_utility_1,test_utility_1,single_family,17,125000.0,0.0,0.0,64093.42409753566,60906.57590246435,0.0,0.0,5769.999287427822,5480.000712572178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,refrigeration,test_utility_1,test_utility_1,single_family,18,125000.0,0.0,0.0,64106.68341961577,60893.316580384235,0.0,0.0,5449.44377145961,5175.55622854039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,refrigeration,test_utility_1,test_utility_1,single_family,19,125000.0,0.0,0.0,64111.10319364247,60888.89680635753,0.0,0.0,5289.166013475504,5023.333986524496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,refrigeration,test_utility_1,test_utility_1,multifamily,0,75000.0,0.0,15000.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,refrigeration,test_utility_1,test_utility_1,multifamily,1,75000.0,0.0,10500.0,59303.291974789936,5196.708025210064,0.0,4.547473508864641e-13,3857.4971828532607,3642.502817146739,0.0,0.0,1445.7947919366743,1554.2052080633257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,refrigeration,test_utility_1,test_utility_1,multifamily,2,75000.0,0.0,7875.0,57678.66118431829,9446.338815681707,0.0,4.547473508864641e-13,3471.7474645679345,3278.252535432065,0.0,0.0,903.6217449604214,971.3782550395786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,refrigeration,test_utility_1,test_utility_1,multifamily,3,75000.0,0.0,6000.0,55680.4311857119,13319.568814288099,0.0,4.547473508864641e-13,3278.8726054252716,3096.127394574728,0.0,0.0,722.8973959683372,777.1026040316628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,refrigeration,test_utility_1,test_utility_1,multifamily,4,75000.0,0.0,4406.250000000002,53540.58267028615,17053.16732971384,0.0,4.547473508864641e-13,3182.43517585394,3005.0648241460594,0.0,0.0,677.7163087203161,728.5336912796839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,refrigeration,test_utility_1,test_utility_1,multifamily,5,75000.0,0.0,2906.250000000002,51352.51544007474,20741.23455992525,0.0,0.0,3134.2164610682744,2959.5335389317256,0.0,0.0,677.7163087203161,728.5336912796839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,refrigeration,test_utility_1,test_utility_1,multifamily,6,75000.0,0.0,1406.2500000000018,49164.44820986333,24429.301790136662,0.0,0.0,3134.2164610682744,2959.5335389317256,0.0,0.0,677.7163087203161,728.5336912796839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,refrigeration,test_utility_1,test_utility_1,multifamily,7,75000.0,0.0,656.2500000000016,46614.93228166776,27728.81771833224,0.0,0.0,3134.2164610682744,2959.5335389317256,0.0,0.0,316.2676107361476,339.9823892638526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,refrigeration,test_utility_1,test_utility_1,multifamily,8,75000.0,0.0,281.25000000000125,43884.69200448009,30834.0579955199,0.0,0.0,3134.2164610682744,2959.5335389317256,0.0,0.0,135.5432617440634,145.70673825593695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,refrigeration,test_utility_1,test_utility_1,multifamily,9,75000.0,0.0,93.75000000000085,41064.08955279639,33842.160447203605,0.0,0.0,3134.2164610682744,2959.5335389317256,0.0,0.0,45.181087248021264,48.568912751979134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,refrigeration,test_utility_1,test_utility_1,multifamily,10,75000.0,0.0,4.263256414560601e-13,38198.30601386467,36801.69398613533,0.0,0.0,3134.2164610682744,2959.5335389317256,0.0,0.0,2.0545979736207789e-13,2.2086584409398223e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,refrigeration,test_utility_1,test_utility_1,multifamily,11,75000.0,0.0,1.1084466677857563e-12,38295.5100950693,36704.4899049307,0.0,9.094947017729282e-13,5400.496055994565,5099.503944005434,0.0,0.0,9.588123876896968e-14,1.0307072724385837e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,refrigeration,test_utility_1,test_utility_1,multifamily,12,75000.0,0.0,1.9042545318370685e-12,38356.26264582219,36643.73735417781,0.0,9.094947017729282e-13,4436.121760281249,4188.87823971875,0.0,0.0,4.1091959472415575e-14,4.417316881879645e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,refrigeration,test_utility_1,test_utility_1,multifamily,13,75000.0,0.0,2.3021584638627246e-12,38404.86468642451,36595.13531357549,0.0,4.547473508864641e-13,4050.3720419959236,3824.627958004076,0.0,0.0,1.3697319824138526e-14,1.472438960626548e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,refrigeration,test_utility_1,test_utility_1,multifamily,14,75000.0,0.0,2.7284841053187847e-12,38450.42909948918,36549.57090051082,0.0,4.547473508864641e-13,3905.7158976389264,3688.034102361073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,refrigeration,test_utility_1,test_utility_1,multifamily,15,75000.0,0.0,3.183231456205249e-12,38495.99351255385,36504.00648744615,0.0,4.547473508864641e-13,3857.4971828532607,3642.502817146739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,refrigeration,test_utility_1,test_utility_1,multifamily,16,75000.0,0.0,3.637978807091713e-12,38541.557925618516,36458.442074381484,0.0,4.547473508864641e-13,3857.4971828532607,3642.502817146739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,refrigeration,test_utility_1,test_utility_1,multifamily,17,75000.0,0.0,3.637978807091713e-12,38562.82131838203,36437.17868161797,0.0,4.547473508864641e-13,3471.7474645679345,3278.252535432065,0.0,0.0,2.1915711718621642e-13,2.355902337002477e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,refrigeration,test_utility_1,test_utility_1,multifamily,18,75000.0,0.0,3.410605131648481e-12,38571.93420099496,36428.06579900504,0.0,4.547473508864641e-13,3278.8726054252716,3096.127394574728,0.0,0.0,3.287356757793246e-13,3.533853505503716e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,refrigeration,test_utility_1,test_utility_1,multifamily,19,75000.0,0.0,3.296918293926865e-12,38574.97182853261,36425.02817146739,0.0,4.547473508864641e-13,3182.43517585394,3005.0648241460594,0.0,0.0,2.7394639648277053e-13,2.944877921253096e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,refrigeration,test_utility_1,test_utility_1,single_family_li,0,12500.0,0.0,2500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,refrigeration,test_utility_1,test_utility_1,single_family_li,1,12500.0,0.0,1750.0,9883.412167825545,866.5878321744553,0.0,0.0,641.1110319364246,608.8889680635754,0.0,0.0,242.30113588912,257.69886411088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,refrigeration,test_utility_1,test_utility_1,single_family_li,2,12500.0,0.0,1312.5,9611.850306499027,1575.6496935009732,0.0,0.0,576.9999287427822,548.0000712572178,0.0,0.0,151.4382099307,161.0617900693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,refrigeration,test_utility_1,test_utility_1,single_family_li,3,12500.0,0.0,1000.0,9277.945251589548,2222.0547484104522,0.0,0.0,544.944377145961,517.555622854039,0.0,0.0,121.15056794456,128.84943205544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,refrigeration,test_utility_1,test_utility_1,single_family_li,4,12500.0,0.0,734.375,8920.440510385124,2845.184489614877,0.0,0.0,528.9166013475503,502.33339865244966,0.0,0.0,113.578657448025,120.796342551975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,refrigeration,test_utility_1,test_utility_1,single_family_li,5,12500.0,0.0,484.375,8554.921881281492,3460.703118718507,0.0,0.0,520.902713448345,494.722286551655,0.0,0.0,113.578657448025,120.796342551975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,refrigeration,test_utility_1,test_utility_1,single_family_li,6,12500.0,0.0,234.375,8189.403252177863,4076.2217478221373,0.0,0.0,520.902713448345,494.722286551655,0.0,0.0,113.578657448025,120.796342551975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,refrigeration,test_utility_1,test_utility_1,single_family_li,7,12500.0,0.0,109.375,7763.309339101953,4627.315660898047,0.0,0.0,520.902713448345,494.722286551655,0.0,0.0,53.003373475745,56.371626524255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,refrigeration,test_utility_1,test_utility_1,single_family_li,8,12500.0,0.0,46.875,7306.927784039903,5146.197215960097,0.0,0.0,520.902713448345,494.722286551655,0.0,0.0,22.715731489605,24.159268510395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,refrigeration,test_utility_1,test_utility_1,single_family_li,9,12500.0,0.0,15.625,6835.402407984782,5648.972592015217,0.0,0.0,520.902713448345,494.722286551655,0.0,0.0,7.571910496535,8.053089503465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,refrigeration,test_utility_1,test_utility_1,single_family_li,10,12500.0,0.0,0.0,6356.305121433128,6143.694878566872,0.0,0.0,520.902713448345,494.722286551655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,refrigeration,test_utility_1,test_utility_1,single_family_li,11,12500.0,0.0,0.0,6370.448398318578,6129.551601681422,0.0,0.0,897.5554447109945,852.4445552890055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,refrigeration,test_utility_1,test_utility_1,single_family_li,12,12500.0,0.0,0.0,6379.287946371984,6120.712053628016,0.0,0.0,737.2776867268883,700.2223132731117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,refrigeration,test_utility_1,test_utility_1,single_family_li,13,12500.0,0.0,0.0,6386.359584814709,6113.640415185291,0.0,0.0,673.1665835332459,639.3334164667541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,refrigeration,test_utility_1,test_utility_1,single_family_li,14,12500.0,0.0,0.0,6392.989245854764,6107.010754145236,0.0,0.0,649.12491983563,616.50008016437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,refrigeration,test_utility_1,test_utility_1,single_family_li,15,12500.0,0.0,0.0,6399.618906894819,6100.381093105181,0.0,0.0,641.1110319364246,608.8889680635754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,refrigeration,test_utility_1,test_utility_1,single_family_li,16,12500.0,0.0,0.0,6406.248567934874,6093.751432065126,0.0,0.0,641.1110319364246,608.8889680635754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,refrigeration,test_utility_1,test_utility_1,single_family_li,17,12500.0,0.0,0.0,6409.342409753565,6090.657590246435,0.0,0.0,576.9999287427822,548.0000712572178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,refrigeration,test_utility_1,test_utility_1,single_family_li,18,12500.0,0.0,0.0,6410.6683419615765,6089.3316580384235,0.0,0.0,544.944377145961,517.555622854039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,refrigeration,test_utility_1,test_utility_1,single_family_li,19,12500.0,0.0,0.0,6411.110319364247,6088.889680635753,0.0,0.0,528.9166013475503,502.33339865244966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,refrigeration,test_utility_1,test_utility_1,multifamily_li,0,7500.0,0.0,1500.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,refrigeration,test_utility_1,test_utility_1,multifamily_li,1,7500.0,0.0,1050.0,5930.329197478994,519.6708025210065,0.0,0.0,385.7497182853261,364.2502817146739,0.0,0.0,144.57947919366742,155.42052080633258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,refrigeration,test_utility_1,test_utility_1,multifamily_li,2,7500.000000000001,0.0,787.5,5767.86611843183,944.6338815681709,0.0,5.684341886080802e-14,347.17474645679346,327.8252535432065,0.0,0.0,90.36217449604214,97.13782550395786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,refrigeration,test_utility_1,test_utility_1,multifamily_li,3,7500.0,0.0,600.0,5568.04311857119,1331.95688142881,0.0,5.684341886080802e-14,327.88726054252714,309.6127394574728,0.0,0.0,72.28973959683371,77.71026040316629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,refrigeration,test_utility_1,test_utility_1,multifamily_li,4,7500.0,0.0,440.62500000000017,5354.058267028616,1705.3167329713842,0.0,5.684341886080802e-14,318.243517585394,300.50648241460596,0.0,0.0,67.77163087203161,72.85336912796839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,refrigeration,test_utility_1,test_utility_1,multifamily_li,5,7500.0,0.0,290.62500000000017,5135.251544007475,2074.123455992525,0.0,0.0,313.42164610682744,295.95335389317256,0.0,0.0,67.77163087203161,72.85336912796839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,refrigeration,test_utility_1,test_utility_1,multifamily_li,6,7499.999999999999,0.0,140.62500000000017,4916.444820986333,2442.930179013666,0.0,0.0,313.42164610682744,295.95335389317256,0.0,0.0,67.77163087203161,72.85336912796839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,refrigeration,test_utility_1,test_utility_1,multifamily_li,7,7500.0,0.0,65.62500000000017,4661.493228166776,2772.881771833224,0.0,0.0,313.42164610682744,295.95335389317256,0.0,0.0,31.62676107361475,33.99823892638525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,refrigeration,test_utility_1,test_utility_1,multifamily_li,8,7500.0,0.0,28.125000000000142,4388.469200448009,3083.40579955199,0.0,0.0,313.42164610682744,295.95335389317256,0.0,0.0,13.554326174406336,14.570673825593692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,refrigeration,test_utility_1,test_utility_1,multifamily_li,9,7500.0,0.0,9.3750000000001,4106.4089552796395,3384.2160447203605,0.0,0.0,313.42164610682744,295.95335389317256,0.0,0.0,4.518108724802128,4.856891275197914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,refrigeration,test_utility_1,test_utility_1,multifamily_li,10,7500.0,0.0,4.973799150320701e-14,3819.8306013864667,3680.1693986135333,0.0,0.0,313.42164610682744,295.95335389317256,0.0,0.0,2.397030969224242e-14,2.5767681810964593e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,refrigeration,test_utility_1,test_utility_1,multifamily_li,11,7500.0,0.0,2.4868995751603507e-14,3829.5510095069294,3670.4489904930706,0.0,0.0,540.0496055994565,509.9503944005435,0.0,0.0,1.198515484612121e-14,1.2883840905482297e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,refrigeration,test_utility_1,test_utility_1,multifamily_li,12,7500.0,0.0,6.750155989720952e-14,3835.626264582219,3664.373735417781,0.0,5.684341886080802e-14,443.61217602812496,418.887823971875,0.0,0.0,5.136494934051947e-15,5.521646102349556e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,refrigeration,test_utility_1,test_utility_1,multifamily_li,13,7500.0,0.0,1.1723955140041653e-13,3840.4864686424507,3659.5135313575493,0.0,5.684341886080802e-14,405.03720419959234,382.4627958004076,0.0,0.0,1.7121649780173157e-15,1.840548700783185e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,refrigeration,test_utility_1,test_utility_1,multifamily_li,14,7500.0,0.0,1.7053025658242404e-13,3845.0429099489174,3654.9570900510826,0.0,5.684341886080802e-14,390.57158976389263,368.8034102361073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,refrigeration,test_utility_1,test_utility_1,multifamily_li,15,7500.0,0.0,1.7053025658242404e-13,3849.5993512553846,3650.4006487446154,0.0,0.0,385.7497182853261,364.2502817146739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,refrigeration,test_utility_1,test_utility_1,multifamily_li,16,7500.0,0.0,1.7053025658242404e-13,3854.1557925618517,3645.8442074381483,0.0,0.0,385.7497182853261,364.2502817146739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,refrigeration,test_utility_1,test_utility_1,multifamily_li,17,7500.0,0.0,2.2737367544323206e-13,3856.282131838203,3643.717868161797,0.0,5.684341886080802e-14,347.17474645679346,327.8252535432065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,refrigeration,test_utility_1,test_utility_1,multifamily_li,18,7500.0,0.0,2.5579538487363607e-13,3857.193420099496,3642.8065799005035,0.0,5.684341886080802e-14,327.88726054252714,309.6127394574728,0.0,0.0,1.3697319824138526e-14,1.472438960626548e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,refrigeration,test_utility_1,test_utility_1,multifamily_li,19,7500.0,0.0,2.7000623958883807e-13,3857.4971828532607,3642.5028171467393,0.0,5.684341886080802e-14,318.243517585394,300.50648241460596,0.0,0.0,2.0545979736207787e-14,2.2086584409398224e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,refrigeration,test_utility_1,test_utility_2,single_family,0,250000.0,0.0,50000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,refrigeration,test_utility_1,test_utility_2,single_family,1,250000.0,0.0,35000.0,197676.42491621018,17323.575083789816,0.0,0.0,12829.422560384624,12170.577439615377,0.0,0.0,4847.002355825563,5152.997644174437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,refrigeration,test_utility_1,test_utility_2,single_family,2,250000.0,0.0,26250.0,192252.28169294732,31497.71830705268,0.0,0.0,11546.480304346162,10953.51969565384,0.0,0.0,3029.376472390977,3220.623527609023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,refrigeration,test_utility_1,test_utility_2,single_family,3,250000.0,0.0,20000.0,185580.79204718705,44419.20795281297,0.0,0.0,10905.00917632693,10344.990823673072,0.0,0.0,2423.5011779127817,2576.4988220872183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,refrigeration,test_utility_1,test_utility_2,single_family,4,250000.00000000003,0.0,14687.5,178437.0980137976,56875.40198620242,0.0,0.0,10584.273612317314,10040.726387682687,0.0,0.0,2272.032354293233,2415.467645706767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
