,competition_group,electric_utility,gas_utility,building_type,time,total_stock,total_below_baseline_stock,total_baseline_stock,total_efficient_stock,total_top10_stock,adoption_flow_below_baseline_rob,adoption_flow_baseline_rob,adoption_flow_efficient_rob,adoption_flow_top10_rob,adoption_flow_below_baseline_ret_er,adoption_flow_baseline_ret_er,adoption_flow_efficient_ret_er,adoption_flow_top10_ret_er,adoption_flow_below_baseline_nc,adoption_flow_baseline_nc,adoption_flow_efficient_nc,adoption_flow_top10_nc,adoption_flow_below_baseline_demo,adoption_flow_baseline_demo,adoption_flow_efficient_demo,adoption_flow_top10_demo,adoption_flow_below_baseline_reno,adoption_flow_baseline_reno,adoption_flow_efficient_reno,adoption_flow_top10_reno
210,refrigeration,test_utility_1,none,single_family_li,10,50349.999999999985,0.0,0.0,0.0,50349.999999999985,0.0,0.0,0.0,3173.3057779634073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,refrigeration,test_utility_1,none,single_family_li,11,50349.99999999998,0.0,0.0,0.0,50349.99999999998,0.0,0.0,0.0,4601.29337804694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,refrigeration,test_utility_1,none,single_family_li,12,50349.99999999998,0.0,0.0,0.0,50349.99999999998,0.0,0.0,0.0,4450.561353593678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,refrigeration,test_utility_1,none,single_family_li,13,50349.99999999998,0.0,0.0,0.0,50349.99999999998,0.0,0.0,0.0,4307.365930363079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,refrigeration,test_utility_1,none,single_family_li,14,50349.99999999998,0.0,0.0,0.0,50349.99999999998,0.0,0.0,0.0,4171.33027829401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,refrigeration,test_utility_1,none,single_family_li,15,50349.99999999998,0.0,0.0,0.0,50349.99999999998,0.0,0.0,0.0,4042.0964088283945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,refrigeration,test_utility_1,none,single_family_li,16,50349.99999999998,0.0,0.0,0.0,50349.99999999998,0.0,0.0,0.0,3919.32423283606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,refrigeration,test_utility_1,none,single_family_li,17,50349.99999999997,0.0,0.0,0.0,50349.99999999997,0.0,0.0,0.0,3802.690665643342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,refrigeration,test_utility_1,none,single_family_li,18,50349.99999999997,0.0,0.0,0.0,50349.99999999997,0.0,0.0,0.0,3691.8887768102595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,refrigeration,test_utility_1,none,single_family_li,19,50349.99999999997,0.0,0.0,0.0,50349.99999999997,0.0,0.0,0.0,3586.626982418832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,refrigeration,test_utility_1,none,multifamily_li,0,22260.0,1680.0,2100.0,10080.0,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,refrigeration,test_utility_1,none,multifamily_li,1,22260.0,1436.3999999999999,1795.5,8618.399999999998,10409.7,0.0,0.0,0.0,2226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.60000000000001,-94.5,-453.6,623.7
222,refrigeration,test_utility_1,none,multifamily_li,2,22260.0,1212.9599999999998,1516.1999999999998,7277.759999999999,12253.08,0.0,0.0,0.0,2114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.84000000000001,-79.80000000000001,-383.04,526.68
223,refrigeration,test_utility_1,none,multifamily_li,3,22260.0,1008.2729999999998,1260.3412499999997,6049.638,13941.747749999999,0.0,0.0,0.0,2008.9649999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.067,-66.33375,-318.40200000000004,437.80274999999995
224,refrigeration,test_utility_1,none,multifamily_li,4,22259.999999999996,821.0222999999997,1026.2778749999998,4926.1338,15486.566024999996,0.0,0.0,0.0,1908.5167499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.2117,-54.014625,-259.27020000000005,356.4965249999998
225,refrigeration,test_utility_1,none,multifamily_li,5,22259.999999999996,649.9759874999996,812.4699843749999,3899.855925,16897.698103124996,0.0,0.0,0.0,1813.0909124999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.20926249999999,-42.761578125,-205.25557500000002,282.2264156250001
226,refrigeration,test_utility_1,none,multifamily_li,6,22259.999999999996,493.9817504999997,617.4771881249999,2963.890502999999,18184.650558374997,0.0,0.0,0.0,1722.4363668749997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.99903949999999,-32.498799375,-155.994237,214.49207587500007
227,refrigeration,test_utility_1,none,multifamily_li,7,22259.999999999993,351.96199723124977,439.9524965390624,2111.7719833874994,19356.31352284218,0.0,0.0,0.0,1636.3145485312496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.524315643749997,-23.155394554687504,-111.14589386250002,152.82560406093728
228,refrigeration,test_utility_1,none,multifamily_li,8,22259.999999999993,222.90926491312484,278.63658114140617,1337.4555894787495,20420.99856446671,0.0,0.0,0.0,1554.498821104687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.732066574374997,-14.66508321796875,-70.39239944625,96.78954923859351
229,refrigeration,test_utility_1,none,multifamily_li,9,22259.999999999993,105.88190083373429,132.35237604216792,635.291405002406,21386.474318121684,0.0,0.0,0.0,1476.7738800494526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5727316228281225,-6.965914528535157,-33.43638973696875,45.97503588833206
230,refrigeration,test_utility_1,none,multifamily_li,10,22259.999999999993,0.0,0.0,0.0,22259.999999999993,0.0,0.0,0.0,1402.9351860469799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,refrigeration,test_utility_1,none,multifamily_li,11,22259.99999999999,0.0,0.0,0.0,22259.99999999999,0.0,0.0,0.0,2034.2560197681205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,refrigeration,test_utility_1,none,multifamily_li,12,22259.99999999999,0.0,0.0,0.0,22259.99999999999,0.0,0.0,0.0,1967.6165984308889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,refrigeration,test_utility_1,none,multifamily_li,13,22259.999999999993,0.0,0.0,0.0,22259.999999999993,0.0,0.0,0.0,1904.3091481605188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,refrigeration,test_utility_1,none,multifamily_li,14,22259.999999999985,0.0,0.0,0.0,22259.999999999985,0.0,0.0,0.0,1844.1670704036676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,refrigeration,test_utility_1,none,multifamily_li,15,22259.999999999985,0.0,0.0,0.0,22259.999999999985,0.0,0.0,0.0,1787.0320965346589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,refrigeration,test_utility_1,none,multifamily_li,16,22259.999999999985,0.0,0.0,0.0,22259.999999999985,0.0,0.0,0.0,1732.7538713591005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,refrigeration,test_utility_1,none,multifamily_li,17,22259.999999999985,0.0,0.0,0.0,22259.999999999985,0.0,0.0,0.0,1681.1895574423197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,refrigeration,test_utility_1,none,multifamily_li,18,22259.999999999985,0.0,0.0,0.0,22259.999999999985,0.0,0.0,0.0,1632.2034592213781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,refrigeration,test_utility_1,none,multifamily_li,19,22259.999999999985,0.0,0.0,0.0,22259.999999999985,0.0,0.0,0.0,1585.6666659114835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
