competition_group,electric_utility,gas_utility,building_type,time,remaining_below_baseline_stock,remaining_baseline_stock,remaining_efficient_stock,remaining_top10_stock,ret_er_below_baseline_stock,ret_er_baseline_stock,ret_er_efficient_stock,ret_er_top10_stock,rob_below_baseline_stock,rob_baseline_stock,rob_efficient_stock,rob_top10_stock
refrigeration,none,test_utility_1,single_family_li,15,0.0,-14026.417927216884,14026.417927216884,0.0,0.0,-6609.310869721494,6609.310869721493,0.0,0.0,-2152.013642139059,2152.0136421390584,0.0
refrigeration,none,test_utility_1,single_family_li,16,0.0,-14188.68160601407,14188.68160601407,0.0,0.0,-6755.81942275419,6755.81942275419,0.0,0.0,-2209.041550775688,2209.041550775688,0.0
refrigeration,none,test_utility_1,single_family_li,17,0.0,-14323.901338345058,14323.901338345058,0.0,0.0,-6878.582290535082,6878.5822905350815,0.0,0.0,-2256.9010114330354,2256.9010114330354,0.0
refrigeration,none,test_utility_1,single_family_li,18,0.0,-14436.584448620883,14436.584448620883,0.0,0.0,-6981.323986207096,6981.323986207096,0.0,0.0,-2297.00354824146,2297.0035482414596,0.0
refrigeration,none,test_utility_1,single_family_li,19,0.0,-14530.487040517402,14530.487040517402,0.0,0.0,-7067.229079092116,7067.229079092116,0.0,0.0,-2330.565835494318,2330.565835494318,0.0
refrigeration,none,none,multi_family,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,none,multi_family,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,none,multi_family,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,none,multi_family,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,none,multi_family,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
refrigeration,none,none,multi_family,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
